Date:  19:56, Sunday, May 10, 2026
Model name: assembly droit firxed for 10mm
Study name: Static 2 – Side impact (Left)(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
10383  ,9.868e+05   ,818.9  ,929.89  ,1287.2
10384  ,8.170e+05   ,821.33  ,931.51  ,1290.3
10385  ,3.155e+05   ,775.2  ,924.35  ,1284.1
10386  ,4.083e+05   ,774.11  ,923.07  ,1284.4
10387  ,3.468e+05   ,775.65  ,924.37  ,1283.6
10388  ,3.549e+05   ,775.73  ,925.48  ,1283.9
10389  ,3.423e+05   ,774.93  ,925.63  ,1283.5
10390  ,3.699e+05   ,775.09  ,925.28  ,1285.1
10391  ,3.237e+05   ,774.58  ,925.59  ,1284.2
10392  ,5.064e+04   ,448.82  ,929.15  ,1283.2
10393  ,6.170e+04   ,449.71  ,928.19  ,1283.3
10394  ,4.638e+05   ,751.79  ,918.71  ,1282.4
10395  ,4.977e+05   ,752.28  ,917.83  ,1282.3
10396  ,5.271e+05   ,751.49  ,918.07  ,1282.2
10397  ,4.219e+05   ,752.42  ,918.61  ,1281.9
10398  ,5.965e+05   ,750.99  ,917.13  ,1281.6
10399  ,4.339e+05   ,753.8  ,918.34  ,1282.1
10400  ,4.784e+05   ,753.2  ,917.8  ,1282.3
10401  ,4.673e+05   ,752.89  ,918.28  ,1282.6
10402  ,3.935e+05   ,752.05  ,919.91  ,1280.5
10403  ,3.870e+05   ,754.17  ,918.99  ,1281.3
10404  ,3.557e+05   ,752.5  ,920.09  ,1282.2
10405  ,3.938e+05   ,754  ,919.26  ,1282.4
10406  ,1.112e+06   ,795.01  ,920.39  ,1281.5
10407  ,3.872e+04   ,427.99  ,927.85  ,1284.7
10408  ,2.600e+04   ,426.9  ,927.92  ,1284.8
10409  ,3.433e+04   ,427.62  ,928.34  ,1283.4
10410  ,3.630e+04   ,427.8  ,928.03  ,1284
10411  ,3.680e+04   ,427.69  ,927.28  ,1283.7
10412  ,4.115e+04   ,428.56  ,928.56  ,1284.9
10413  ,1.246e+05   ,447.92  ,914.99  ,1281.5
10414  ,7.528e+04   ,446.25  ,915.65  ,1281
10415  ,5.439e+04   ,449.64  ,928.73  ,1285.2
10416  ,4.609e+04   ,448.77  ,929.61  ,1284.2
10417  ,3.110e+04   ,427.76  ,928.31  ,1282.5
10418  ,3.288e+04   ,427.92  ,928.22  ,1282.8
10419  ,3.268e+04   ,426.99  ,927.99  ,1282.8
10420  ,3.207e+04   ,428.86  ,928.12  ,1282.4
10421  ,3.656e+04   ,428.91  ,927.55  ,1283.3
10422  ,9.745e+05   ,818.98  ,924.49  ,1283.2
10423  ,6.324e+05   ,818.73  ,925.45  ,1282.8
10424  ,5.183e+05   ,818.62  ,926.25  ,1283
10425  ,5.424e+05   ,817.78  ,925.82  ,1283.5
10426  ,2.022e+03   ,405.96  ,925.88  ,1281.2
10427  ,2.850e+03   ,406.69  ,924.88  ,1281.7
10428  ,4.845e+03   ,407  ,925.11  ,1282.4
10429  ,3.469e+05   ,774.93  ,921.39  ,1282.5
10430  ,3.724e+05   ,775.14  ,920.62  ,1282.4
10431  ,4.428e+05   ,774.28  ,921.02  ,1282.5
10432  ,6.739e+05   ,773.57  ,921.03  ,1282.5
10433  ,5.710e+05   ,773.87  ,920.72  ,1283
10434  ,5.521e+05   ,773.93  ,920.69  ,1282.2
10435  ,5.264e+05   ,773.89  ,921.26  ,1283
10436  ,1.111e+04   ,405.22  ,919.73  ,1284.4
10437  ,1.079e+04   ,406.56  ,919.09  ,1284.5
10438  ,1.055e+04   ,405.74  ,918.9  ,1283.9
10439  ,9.081e+03   ,406.13  ,919.48  ,1283.7
10440  ,9.854e+03   ,405.04  ,918.63  ,1283.4
10441  ,9.135e+03   ,404.95  ,919.51  ,1283.4
10442  ,1.190e+04   ,405.1  ,918.55  ,1284.1
10443  ,1.168e+04   ,406.36  ,918.03  ,1284
10444  ,6.073e+05   ,796.02  ,925.21  ,1283.8
10445  ,1.114e+06   ,819.65  ,927.16  ,1285.1
10446  ,8.874e+04   ,448.85  ,919.24  ,1282.5
10447  ,9.632e+04   ,448.6  ,918.74  ,1282.1
10448  ,8.296e+04   ,450.02  ,918.61  ,1281.7
10449  ,2.105e+05   ,751.57  ,926.67  ,1282.4
10450  ,8.264e+04   ,450.89  ,928.26  ,1283
10451  ,7.262e+04   ,451.19  ,928.84  ,1282.5
10452  ,9.259e+04   ,451.07  ,927.58  ,1282.3
10453  ,2.626e+04   ,426.16  ,920.71  ,1281.4
10454  ,3.256e+04   ,425.88  ,918.86  ,1281.6
10455  ,9.296e+02   ,388.45  ,922.58  ,1282.5
10456  ,8.178e+02   ,388.7  ,921.54  ,1282.1
10457  ,1.045e+03   ,389.77  ,921.67  ,1282.3
10458  ,1.104e+03   ,389.8  ,922.36  ,1282.1
10459  ,1.046e+03   ,389.2  ,921.06  ,1283
10460  ,7.509e+02   ,387.93  ,921.35  ,1282.3
10461  ,6.612e+02   ,388.04  ,920.78  ,1282
10462  ,8.205e+03   ,405.67  ,922.41  ,1284.7
10463  ,4.468e+03   ,404.88  ,927.26  ,1283.7
10464  ,4.539e+02   ,384.37  ,923.76  ,1282.1
10465  ,5.687e+02   ,383.98  ,924.17  ,1283
10466  ,6.559e+02   ,385.54  ,925.29  ,1282.9
10467  ,5.718e+02   ,384.75  ,923.61  ,1282.6
10468  ,6.275e+02   ,385.37  ,923.34  ,1282.7
10469  ,5.332e+02   ,387.57  ,930.85  ,1283.7
10470  ,4.883e+05   ,795.73  ,926.9  ,1285.2
10471  ,6.088e+05   ,795.9  ,927.04  ,1284
10472  ,6.237e+05   ,796.4  ,926.39  ,1284.4
10473  ,6.741e+05   ,795.82  ,926.7  ,1283.4
10474  ,2.156e+06   ,824.16  ,926.82  ,1292
10475  ,1.512e+06   ,824.29  ,925.39  ,1291.8
10476  ,1.876e+06   ,824.14  ,926.53  ,1290.9
10477  ,1.154e+06   ,824.61  ,928.58  ,1291.8
10478  ,1.527e+05   ,442.24  ,906.52  ,1280.4
10479  ,1.451e+06   ,825.77  ,926.24  ,1290.8
10480  ,1.139e+05   ,451.54  ,925.82  ,1281.7
10481  ,1.241e+05   ,451.78  ,924.35  ,1281.5
10482  ,4.870e+04   ,429.07  ,917.02  ,1282.5
10483  ,4.154e+04   ,428.19  ,917.08  ,1282.1
10484  ,5.636e+04   ,428.78  ,917.31  ,1282.9
10485  ,6.876e+05   ,797.51  ,927.8  ,1284.5
10486  ,6.970e+05   ,797.41  ,928.52  ,1284.8
10487  ,5.928e+05   ,795.87  ,928.23  ,1285.2
10488  ,1.962e+05   ,747.49  ,904.07  ,1279.4
10489  ,1.128e+05   ,746.85  ,901.14  ,1279.3
10490  ,6.919e+04   ,749.03  ,902.3  ,1279.4
10491  ,2.101e+05   ,747.38  ,902.17  ,1280.4
10492  ,1.503e+05   ,748.68  ,903.96  ,1279.8
10493  ,4.019e+05   ,747.79  ,905  ,1280.7
10494  ,1.962e+05   ,749.16  ,905.73  ,1279.5
10495  ,4.676e+02   ,382.52  ,927.2  ,1284.8
10496  ,5.845e+02   ,382.9  ,927.02  ,1285.3
10497  ,5.419e+02   ,382.48  ,926.81  ,1285.5
10498  ,2.511e+02   ,380.99  ,925.75  ,1282.7
10499  ,9.842e+05   ,775.92  ,912.75  ,1281.4
10500  ,7.673e+05   ,776.58  ,915.23  ,1281.3
10501  ,7.186e+05   ,776.14  ,914.51  ,1282.2
10502  ,1.295e+05   ,749.37  ,900.92  ,1279.8
10503  ,1.004e+05   ,748.3  ,899.13  ,1279.5
10504  ,4.999e+04   ,429.74  ,929.87  ,1285.8
10505  ,6.836e+04   ,746.6  ,898.83  ,1280.1
10506  ,1.732e+05   ,746.21  ,901.63  ,1280.8
10507  ,1.351e+05   ,746.73  ,900.14  ,1280.9
10508  ,2.748e+05   ,748.57  ,900.53  ,1281.2
10509  ,3.064e+04   ,427.15  ,928.42  ,1288.7
10510  ,3.944e+04   ,427.12  ,928.08  ,1289.3
10511  ,2.014e+02   ,378.28  ,932  ,1291
10512  ,1.319e+02   ,378.33  ,931.95  ,1288.5
10513  ,1.610e+02   ,378.27  ,931.06  ,1288.9
10514  ,4.193e+01   ,382.22  ,911.77  ,1299.8
10515  ,3.572e+01   ,380.43  ,915.23  ,1302.8
10516  ,4.166e+01   ,381.76  ,911.44  ,1303.4
10517  ,5.182e+01   ,379.74  ,918.14  ,1300.6
10518  ,5.450e+05   ,752.73  ,917.43  ,1282.7
10519  ,5.050e+05   ,752.02  ,918.08  ,1282.7
10520  ,5.085e+05   ,753.33  ,918.52  ,1283.4
10521  ,5.652e+05   ,752.66  ,917.61  ,1283.3
10522  ,5.327e+05   ,751.87  ,917.94  ,1283.5
10523  ,4.944e+05   ,753.76  ,918.38  ,1282.9
10524  ,4.031e+05   ,753.04  ,919.37  ,1282.8
10525  ,5.965e+05   ,753.59  ,917.45  ,1283
10526  ,4.359e+05   ,752.26  ,919  ,1282.8
10527  ,6.184e+05   ,796.27  ,925.87  ,1282.1
10528  ,7.301e+03   ,407.99  ,929.87  ,1285.3
10529  ,1.007e+06   ,773.47  ,916.97  ,1282.3
10530  ,7.932e+03   ,405.51  ,926.97  ,1287.6
10531  ,1.116e+04   ,406.54  ,927.82  ,1287.6
10532  ,7.241e+04   ,753.89  ,929.08  ,1288.3
10533  ,1.581e+05   ,754.83  ,930.09  ,1287.3
10534  ,1.010e+04   ,406.28  ,927.9  ,1288
10535  ,8.401e+05   ,796.77  ,928.44  ,1282.8
10536  ,7.164e+05   ,795.97  ,926.38  ,1282.7
10537  ,7.581e+05   ,797.54  ,928.19  ,1283.4
10538  ,6.305e+05   ,797.47  ,927.08  ,1284.1
10539  ,7.166e+05   ,776.53  ,925  ,1281.4
10540  ,4.121e+05   ,775.2  ,925.05  ,1282.2
10541  ,9.397e+05   ,795.84  ,919.14  ,1283.5
10542  ,8.844e+05   ,796.18  ,919.62  ,1284.6
10543  ,9.388e+05   ,796.11  ,918.51  ,1284.4
10544  ,6.484e+05   ,796.76  ,919.58  ,1283.9
10545  ,4.339e+05   ,797.49  ,919.73  ,1283.3
10546  ,4.946e+05   ,797.33  ,920.7  ,1284.2
10547  ,5.756e+05   ,796.73  ,920.14  ,1283.3
10548  ,5.572e+05   ,797.34  ,919.31  ,1284.5
10549  ,2.141e+02   ,383.67  ,927.45  ,1281.2
10550  ,3.789e+02   ,384.75  ,925.08  ,1281.7
10551  ,5.449e+03   ,404.61  ,918.49  ,1282.1
10552  ,2.439e+03   ,404.07  ,919.34  ,1281.3
10553  ,3.981e+03   ,408.9  ,920.6  ,1280.8
10554  ,2.988e+03   ,403.54  ,917.92  ,1281.3
10555  ,1.080e+05   ,802  ,883.43  ,1281.1
10556  ,3.770e+02   ,380.21  ,931.51  ,1292.2
10557  ,2.782e+02   ,378.67  ,930.9  ,1291.3
10558  ,5.767e+03   ,406.68  ,927.74  ,1284.2
10559  ,5.418e+03   ,405.71  ,927.44  ,1284.1
10560  ,5.110e+03   ,405.9  ,928.31  ,1284.3
10561  ,5.249e+03   ,405.61  ,927.91  ,1282.9
10562  ,5.740e+03   ,406.94  ,928.71  ,1283.3
10563  ,6.172e+04   ,426.64  ,914.12  ,1281.9
10564  ,7.713e+05   ,819.69  ,927.13  ,1284.2
10565  ,7.711e+05   ,819.77  ,927.73  ,1283.9
10566  ,5.024e+05   ,819.47  ,927.09  ,1282.7
10567  ,2.140e+05   ,753.55  ,923.61  ,1282.9
10568  ,2.113e+05   ,754.05  ,924.66  ,1282.3
10569  ,5.014e+03   ,404.14  ,913.15  ,1281.4
10570  ,6.271e+03   ,404.12  ,912.02  ,1281.5
10571  ,1.702e+03   ,403.86  ,911.87  ,1280.1
10572  ,4.084e+02   ,382.57  ,925.41  ,1283
10573  ,5.559e+02   ,383.65  ,926.61  ,1283.7
10574  ,4.636e+02   ,383.09  ,927.07  ,1283.6
10575  ,2.959e+02   ,381.74  ,925.46  ,1282.8
10576  ,5.628e+02   ,382.88  ,927.65  ,1284.9
10577  ,6.754e+05   ,825.68  ,930.1  ,1282.8
10578  ,6.537e+05   ,827.07  ,930.16  ,1281
10579  ,3.300e+03   ,406.94  ,923.94  ,1281.5
10580  ,1.034e+06   ,792.73  ,930.68  ,1283.5
10581  ,4.704e+05   ,796.75  ,922.48  ,1283.3
10582  ,3.912e+05   ,797.44  ,923.08  ,1283.4
10583  ,3.863e+05   ,797.52  ,922.4  ,1283.3
10584  ,1.196e+06   ,809.06  ,881.3  ,1281
10585  ,1.267e+04   ,433.54  ,913.8  ,1280.7
10586  ,5.731e+05   ,813.66  ,922.43  ,1282.8
10587  ,9.942e+05   ,814.16  ,921.75  ,1282.5
10588  ,7.919e+05   ,813.82  ,921.86  ,1283.3
10589  ,1.626e+06   ,815.23  ,921.26  ,1282.3
10590  ,1.243e+06   ,814.85  ,921.37  ,1283
10591  ,1.095e+06   ,814.83  ,921.95  ,1282.4
10592  ,9.320e+05   ,814.25  ,922.5  ,1282.2
10593  ,7.775e+05   ,814.53  ,922.24  ,1283.1
10594  ,1.303e+05   ,753.75  ,927.49  ,1285.9
10595  ,1.538e+05   ,753.25  ,926.82  ,1285.9
10596  ,1.867e+05   ,752.4  ,927.27  ,1285.2
10597  ,1.364e+05   ,753.38  ,927.87  ,1285.3
10598  ,1.335e+05   ,753.69  ,927.92  ,1284.2
10599  ,5.457e+02   ,383.05  ,925.22  ,1283.6
10600  ,7.677e+02   ,383.81  ,925.01  ,1284.8
10601  ,4.645e+02   ,382.71  ,926.26  ,1284.1
10602  ,8.069e+02   ,382.61  ,927.77  ,1287.7
10603  ,6.981e+02   ,382.43  ,928.45  ,1286.7
10604  ,1.354e+04   ,407.15  ,929.3  ,1288.1
10605  ,3.152e+04   ,447.97  ,923.89  ,1281.4
10606  ,1.279e+00   ,398.54  ,858.94  ,1297.5
10607  ,1.177e+00   ,399.24  ,859.05  ,1303.1
10608  ,1.268e+00   ,400.29  ,857.17  ,1300.2
10609  ,1.261e+00   ,401.1  ,856.27  ,1298.9
10610  ,8.020e-01   ,401.18  ,854.34  ,1300.6
10611  ,1.196e+00   ,400.6  ,856.1  ,1303.3
10612  ,9.515e-01   ,400.69  ,858.9  ,1303.4
10613  ,3.224e+05   ,451.72  ,909.93  ,1280.8
10614  ,2.835e+05   ,451.34  ,909.04  ,1281.3
10615  ,1.415e+05   ,450.89  ,907.79  ,1281.7
10616  ,2.371e+05   ,453.02  ,908.66  ,1281
10617  ,3.008e+05   ,450.38  ,908.86  ,1280.9
10618  ,2.038e+05   ,451.99  ,907.89  ,1280
10619  ,1.180e+03   ,389.24  ,922.61  ,1282.9
10620  ,1.314e+03   ,389.7  ,922.2  ,1283.3
10621  ,1.159e+03   ,389.95  ,921.25  ,1282.8
10622  ,1.506e+03   ,390.77  ,921.7  ,1283.1
10623  ,1.220e+03   ,389.77  ,921.99  ,1282.8
10624  ,6.937e+05   ,795.95  ,922.73  ,1283.1
10625  ,4.865e+05   ,796.7  ,921.86  ,1283.1
10626  ,7.987e+05   ,795.86  ,921.52  ,1283.2
10627  ,5.717e+05   ,796.57  ,920.91  ,1283.2
10628  ,6.145e+05   ,774.29  ,918.16  ,1282.7
10629  ,1.138e+06   ,775.95  ,928.89  ,1290.1
10630  ,1.066e+04   ,421.59  ,930.18  ,1282.1
10631  ,2.351e+05   ,754.12  ,924.02  ,1282.2
10632  ,6.126e+05   ,798.03  ,919.68  ,1282.3
10633  ,4.666e+05   ,797.56  ,919.35  ,1282.8
10634  ,4.370e+05   ,797.52  ,920.18  ,1282.9
10635  ,6.808e+05   ,797.14  ,919.41  ,1282.1
10636  ,5.849e+05   ,797.86  ,920.6  ,1282.2
10637  ,4.484e+05   ,797.12  ,921.12  ,1282.6
10638  ,3.633e+05   ,774.19  ,926.63  ,1283.4
10639  ,3.916e+05   ,774.83  ,926.39  ,1283.2
10640  ,4.744e+05   ,815.57  ,924.42  ,1283.4
10641  ,1.059e+06   ,814.62  ,922.84  ,1284.2
10642  ,4.630e+05   ,813.91  ,923.13  ,1283.1
10643  ,4.573e+02   ,380.83  ,930.03  ,1291.2
10644  ,7.089e+04   ,427.91  ,928.22  ,1289.5
10645  ,2.321e+04   ,426.84  ,928.62  ,1289.3
10646  ,2.243e+05   ,450.88  ,913.36  ,1282.1
10647  ,2.664e+05   ,449.79  ,912.8  ,1281.8
10648  ,1.201e+05   ,447.68  ,913.37  ,1280.6
10649  ,1.728e+05   ,450.27  ,913.17  ,1280.4
10650  ,3.379e+05   ,449.8  ,911.78  ,1281.5
10651  ,2.815e+05   ,451.66  ,912.55  ,1281.5
10652  ,1.781e+02   ,378.24  ,928.54  ,1298.7
10653  ,3.430e+02   ,378.79  ,927.29  ,1289.9
10654  ,3.874e+02   ,379.11  ,927.89  ,1289.6
10655  ,1.146e+06   ,814.95  ,930.38  ,1281.9
10656  ,1.283e+06   ,813.23  ,928.09  ,1280.7
10657  ,1.204e+06   ,815.51  ,927.94  ,1281.2
10658  ,2.540e+02   ,378.76  ,926.6  ,1290.6
10659  ,2.492e+04   ,426.12  ,911.32  ,1280.6
10660  ,2.595e+04   ,423.7  ,911.69  ,1281.2
10661  ,4.255e+04   ,425.95  ,913.26  ,1281.3
10662  ,6.891e+03   ,406.5  ,922.26  ,1284.1
10663  ,3.763e+04   ,428.36  ,923.12  ,1283.5
10664  ,1.380e+05   ,625.5  ,930.18  ,1302.8
10665  ,1.591e+05   ,622.37  ,930.7  ,1303.4
10666  ,1.099e+05   ,623.85  ,930.36  ,1300.1
10667  ,1.861e+04   ,450.67  ,899.28  ,1281.3
10668  ,1.890e+04   ,450.12  ,898.91  ,1279.8
10669  ,2.861e+04   ,450.92  ,897.88  ,1280.9
10670  ,6.858e+04   ,448.88  ,897.98  ,1281.1
10671  ,1.779e+04   ,451.65  ,898.85  ,1279.9
10672  ,7.882e+05   ,797.58  ,928.25  ,1285.5
10673  ,6.863e+05   ,796.95  ,927.58  ,1285.8
10674  ,8.030e+05   ,797.47  ,928.4  ,1286.2
10675  ,5.669e+05   ,796.82  ,928.31  ,1285.5
10676  ,5.719e+05   ,796.18  ,927.67  ,1285.5
10677  ,6.415e+05   ,797.38  ,926.67  ,1284.8
10678  ,4.796e+05   ,796.14  ,928.37  ,1285.9
10679  ,5.237e+05   ,795.96  ,927.43  ,1286.1
10680  ,7.603e+05   ,797.72  ,927.86  ,1285.1
10681  ,1.471e+05   ,749.47  ,899.24  ,1279.7
10682  ,1.856e+05   ,751.05  ,899.77  ,1279.6
10683  ,2.350e+05   ,749.85  ,900.17  ,1281.1
10684  ,2.902e+05   ,752.95  ,898.93  ,1279.6
10685  ,2.945e+05   ,751.3  ,899.55  ,1281.1
10686  ,2.065e+05   ,750.88  ,898  ,1280.1
10687  ,9.650e+05   ,815.71  ,922.66  ,1282.5
10688  ,8.718e+05   ,815.98  ,924.33  ,1284.2
10689  ,4.030e+05   ,815.92  ,924.65  ,1283
10690  ,1.265e+06   ,816.69  ,923.24  ,1284.3
10691  ,1.145e+06   ,816.36  ,922.89  ,1283.6
10692  ,1.276e+06   ,816.95  ,922.9  ,1283.3
10693  ,1.237e+02   ,377.57  ,931.66  ,1283.7
10694  ,1.048e+02   ,376.59  ,930.08  ,1285
10695  ,2.820e+04   ,433.34  ,928.97  ,1281.2
10696  ,9.271e+01   ,375.88  ,929.16  ,1284.5
10697  ,9.423e+05   ,775.64  ,913.19  ,1282.1
10698  ,1.209e+06   ,773.65  ,912.86  ,1281.6
10699  ,1.275e+06   ,773.52  ,913.09  ,1282.1
10700  ,7.227e+05   ,775.97  ,913.9  ,1282.6
10701  ,6.291e+04   ,449.11  ,920.49  ,1282.9
10702  ,1.020e+06   ,818.55  ,925.96  ,1281.7
10703  ,1.894e+04   ,425.57  ,929.56  ,1281.8
10704  ,3.454e+02   ,379.31  ,928.92  ,1289.5
10705  ,2.194e+05   ,751.93  ,926.33  ,1282.8
10706  ,3.385e+04   ,428.61  ,927.07  ,1282.8
10707  ,2.782e+05   ,774.14  ,926.33  ,1285.4
10708  ,3.289e+05   ,773.89  ,927.38  ,1284
10709  ,2.429e+02   ,376.27  ,932.11  ,1299.9
10710  ,1.775e+02   ,375.05  ,930.64  ,1296.8
10711  ,4.293e+02   ,378.83  ,931.66  ,1298
10712  ,7.726e+05   ,776.35  ,920.62  ,1282
10713  ,5.392e+05   ,775.86  ,920.01  ,1282.3
10714  ,3.608e+05   ,775.4  ,920.57  ,1282.8
10715  ,4.218e+05   ,774.49  ,920.47  ,1282.8
10716  ,3.327e+04   ,429.06  ,919.93  ,1282.5
10717  ,3.741e+04   ,429  ,920.78  ,1282.8
10718  ,3.361e+04   ,429.17  ,920.28  ,1282.4
10719  ,2.537e+04   ,428.27  ,920.45  ,1282.2
10720  ,3.992e+04   ,428.66  ,920.18  ,1283.1
10721  ,2.606e+04   ,427.53  ,921.14  ,1282.1
10722  ,4.064e+04   ,427.25  ,921.22  ,1282.8
10723  ,2.494e+06   ,799.58  ,911.55  ,1281.3
10724  ,2.622e+06   ,799.98  ,911.56  ,1279.2
10725  ,1.390e+05   ,751.74  ,928.96  ,1288.3
10726  ,1.547e+05   ,751.19  ,929.95  ,1287.6
10727  ,8.804e+04   ,753.6  ,927.96  ,1289.4
10728  ,8.248e+04   ,428.78  ,927.97  ,1287.5
10729  ,5.385e+04   ,428.36  ,925.27  ,1285.9
10730  ,4.515e+05   ,755.65  ,918.2  ,1281.3
10731  ,5.500e+05   ,752.33  ,917.17  ,1282.2
10732  ,4.425e+05   ,751.08  ,918.79  ,1281.5
10733  ,2.629e+04   ,428.01  ,929.08  ,1286.3
10734  ,3.247e+04   ,426.63  ,929.3  ,1286
10735  ,1.130e+03   ,390.38  ,921.84  ,1282
10736  ,2.117e+02   ,380.35  ,921.31  ,1284.3
10737  ,1.792e+02   ,379.53  ,922.33  ,1285.9
10738  ,2.000e+02   ,380.52  ,919.25  ,1284.3
10739  ,9.067e+02   ,389.88  ,923.45  ,1281.5
10740  ,1.031e+03   ,390.89  ,922.65  ,1281.5
10741  ,3.709e+04   ,448.52  ,899.68  ,1281.8
10742  ,3.625e+04   ,448.23  ,900.13  ,1279.8
10743  ,9.613e+04   ,447.28  ,899.08  ,1281.2
10744  ,2.154e+04   ,449.44  ,899.61  ,1280.6
10745  ,8.179e+05   ,777.03  ,921  ,1281.5
10746  ,6.130e+04   ,426.59  ,915.63  ,1282
10747  ,7.886e+04   ,427.11  ,915.86  ,1282.8
10748  ,8.818e+04   ,426.97  ,915.25  ,1282.8
10749  ,1.005e+05   ,426.96  ,916.05  ,1283.5
10750  ,7.414e+04   ,426.56  ,914.93  ,1282.3
10751  ,6.398e+04   ,427.78  ,915.29  ,1282.3
10752  ,1.755e+02   ,386  ,924.62  ,1280
10753  ,5.290e+02   ,385.33  ,922.95  ,1282.1
10754  ,4.103e+05   ,795.98  ,928.51  ,1289
10755  ,7.057e+05   ,796.61  ,928.42  ,1288.7
10756  ,8.055e+05   ,796.37  ,928.95  ,1289.9
10757  ,1.134e+06   ,796.77  ,928.08  ,1289.3
10758  ,1.262e+06   ,797.04  ,928.86  ,1290
10759  ,6.869e+05   ,796.94  ,929.26  ,1289.1
10760  ,3.988e+05   ,797.4  ,921.94  ,1282.7
10761  ,4.039e+05   ,797.69  ,921.23  ,1283
10762  ,3.870e+05   ,797.56  ,921.63  ,1283.4
10763  ,4.446e+05   ,796.18  ,929.11  ,1289.1
10764  ,8.317e+05   ,796.03  ,919.01  ,1282.9
10765  ,2.086e+03   ,405.06  ,924.84  ,1281.8
10766  ,4.035e+03   ,404.73  ,924.6  ,1282.6
10767  ,4.937e+04   ,428.68  ,918.77  ,1283.3
10768  ,4.715e+04   ,426.26  ,917.4  ,1281.9
10769  ,2.478e+05   ,774.06  ,927.43  ,1286.6
10770  ,1.637e+06   ,824.62  ,931.75  ,1298.3
10771  ,1.900e+06   ,825.74  ,930.04  ,1297.7
10772  ,1.441e+06   ,826.43  ,932.11  ,1297.6
10773  ,1.861e+06   ,825.52  ,930.9  ,1299.2
10774  ,1.550e+06   ,825.05  ,929.71  ,1299.2
10775  ,1.684e+06   ,824.49  ,931.98  ,1300.1
10776  ,1.470e+06   ,826.22  ,932.31  ,1299.1
10777  ,1.887e+06   ,826.09  ,930.56  ,1300.2
10778  ,3.860e+05   ,774.32  ,922.27  ,1283.6
10779  ,6.561e+03   ,410.78  ,910.07  ,1280.4
10780  ,6.116e+03   ,409.06  ,909.97  ,1280.1
10781  ,6.100e+01   ,386.68  ,907.43  ,1284.5
10782  ,1.080e+04   ,407.65  ,909.83  ,1281.2
10783  ,1.275e+04   ,409.48  ,911.82  ,1281.1
10784  ,2.560e+04   ,429.49  ,930.45  ,1283.8
10785  ,5.125e+05   ,797.08  ,925.38  ,1282.6
10786  ,5.139e+05   ,797.59  ,925.5  ,1283.1
10787  ,5.738e+05   ,796.97  ,925.93  ,1282.7
10788  ,6.551e+05   ,797.93  ,925.43  ,1282.3
10789  ,6.020e+05   ,797.82  ,926.31  ,1282.4
10790  ,1.002e+04   ,406.84  ,918.2  ,1283.1
10791  ,7.330e+04   ,450  ,921.42  ,1282.9
10792  ,8.105e+05   ,755.77  ,909.31  ,1279.8
10793  ,1.685e+02   ,375.04  ,931.64  ,1303.9
10794  ,1.533e+06   ,814.61  ,921.71  ,1281.7
10795  ,8.154e+05   ,812.39  ,922.11  ,1282.3
10796  ,7.100e+05   ,813.18  ,922.48  ,1282.3
10797  ,5.213e+05   ,813.45  ,923.11  ,1282.5
10798  ,6.729e+05   ,795.69  ,924.28  ,1282.4
10799  ,7.460e+05   ,795.7  ,925.7  ,1282.6
10800  ,6.049e+05   ,796.52  ,925.89  ,1282.8
10801  ,6.557e+03   ,406.9  ,929.07  ,1285.2
10802  ,6.658e+03   ,406.69  ,928.42  ,1284.9
10803  ,5.792e+03   ,404.72  ,929  ,1286.2
10804  ,4.327e+03   ,405.76  ,928.51  ,1286.6
10805  ,3.510e+03   ,405.22  ,928.32  ,1285.9
10806  ,5.121e+03   ,406.48  ,929.06  ,1286.5
10807  ,9.115e+03   ,407.09  ,928.98  ,1285.9
10808  ,7.034e+03   ,406.7  ,928.56  ,1285.7
10809  ,3.165e+04   ,428.6  ,925.85  ,1282.8
10810  ,3.475e+04   ,426.49  ,925.71  ,1282.2
10811  ,1.331e+04   ,404.99  ,917.19  ,1284.1
10812  ,1.103e+04   ,405.71  ,917.26  ,1283.3
10813  ,3.180e+04   ,426.44  ,926.88  ,1282.1
10814  ,1.858e+06   ,821.88  ,919.83  ,1282.9
10815  ,6.827e+02   ,382.81  ,927.05  ,1286.5
10816  ,8.686e+02   ,383.33  ,926.81  ,1287.2
10817  ,8.472e+02   ,383.21  ,925.48  ,1286.5
10818  ,8.607e+02   ,382.28  ,925.49  ,1287.3
10819  ,7.056e+05   ,777.4  ,926.22  ,1280.8
10820  ,6.293e+05   ,773.44  ,923.85  ,1282.1
10821  ,3.232e+05   ,774.5  ,925.09  ,1282.9
10822  ,2.360e+05   ,753.2  ,923.13  ,1283.6
10823  ,4.079e+02   ,382.03  ,925.32  ,1283.1
10824  ,4.482e+02   ,384.17  ,926.75  ,1282.4
10825  ,7.011e+04   ,449.27  ,927.64  ,1286.9
10826  ,6.654e+04   ,450.02  ,927.82  ,1287.3
10827  ,8.385e+04   ,450.41  ,926.7  ,1286.1
10828  ,9.654e+04   ,450.79  ,928.05  ,1286.7
10829  ,3.502e+03   ,406.16  ,926.8  ,1282.1
10830  ,4.713e+03   ,404.92  ,924.44  ,1283
10831  ,3.277e+03   ,404.7  ,926.68  ,1282.2
10832  ,3.810e+03   ,405.74  ,927.21  ,1282.1
